,user_id,full_trip_id,trip_location_ids,default,county,state,details,n_days
0,gordon_lee01,ARIZONA-MOHAVE-1-1,['ARIZONA-MOHAVE-1-1-0'],True,MOHAVE,Arizona,"[""{'address': '1451 McCulloch Blvd N, Lake Havasu City, AZ 86403, USA', 'id': 4762, 'day': 0, 'name': u'London Bridge'}"", ""{'address': '1420 McCulloch Blvd N, Lake Havasu City, AZ 86403, USA', 'id': 4763, 'day': 0, 'name': u'Lake Havasu'}"", ""{'address': '2926-2932 S Casino Dr, Laughlin, NV 89029, USA', 'id': 5634, 'day': 0, 'name': u'Laughlin'}"", ""{'address': '2200 S Casino Dr, Laughlin, NV 89029, USA', 'id': 5635, 'day': 0, 'name': u'Pioneer'}"", ""{'address': '2168 S Casino Dr, Laughlin, NV 89029, USA', 'id': 5632, 'day': 0, 'name': u'Colorado Belle'}"", ""{'address': 'Arizona St, Bullhead City, AZ 86429, USA', 'id': 5633, 'day': 0, 'name': u'Davis Dam'}""]",1.0
1,gordon_lee01,ARIZONA-PIMA-1-1,['ARIZONA-PIMA-1-1-0'],True,PIMA,Arizona,"[""{'address': '6000 E Valencia Rd, Tucson, AZ 85756, USA', 'id': 641, 'day': 0, 'name': u'Pima Air & Space Museum'}"", ""{'address': '6547-6599 E Tanque Verde Rd, Tucson, AZ 85715, USA', 'id': 652, 'day': 0, 'name': u'Trail Dust Town'}"", ""{'address': '1200 E University Blvd, Tucson, AZ 85719, USA', 'id': 646, 'day': 0, 'name': u'Old Main'}"", ""{'address': '1200 E University Blvd, Tucson, AZ 85719, USA', 'id': 644, 'day': 0, 'name': u'University of Arizona'}"", ""{'address': '101-127 W Drachman St, Tucson, AZ 85705, USA', 'id': 647, 'day': 0, 'name': u'Tucson Inn'}"", ""{'address': '115 N Church Ave, Tucson, AZ 85701, USA', 'id': 645, 'day': 0, 'name': u'Pima County Courthouse'}"", ""{'address': '2-20 S Stone Ave, Tucson, AZ 85701, USA', 'id': 640, 'day': 0, 'name': u'Downtown Tucson'}"", ""{'address': '311-317 E Congress St, Tucson, AZ 85701, USA', 'id': 642, 'day': 0, 'name': u'Hotel Congress'}"", ""{'address': '141 S Stone Ave, Tucson, AZ 85701, USA', 'id': 643, 'day': 0, 'name': u'St. Augustine Cathedral'}""]",1.0
2,gordon_lee01,ARIZONA-PIMA-1-2,"['ARIZONA-PIMA-1-2-0', 'ARIZONA-PIMA-1-2-1']",True,PIMA,Arizona,"[""{'address': '1800 W San Xavier Rd, Tucson, AZ 85746, USA', 'id': 639, 'day': 0, 'name': u'Mission San Xavier del Bac'}"", ""{'address': '1800 W San Xavier Rd, Tucson, AZ 85746, USA', 'id': 649, 'day': 0, 'name': u'White Dove of the Desert'}"", '{\'address\': \'Sentinel Peak Rd S, Tucson, AZ 85745, USA\', \'id\': 648, \'day\': 0, \'name\': u\'""A"" Mountain\'}', ""{'address': '115 N Church Ave, Tucson, AZ 85701, USA', 'id': 645, 'day': 0, 'name': u'Pima County Courthouse'}"", ""{'address': '101-127 W Drachman St, Tucson, AZ 85705, USA', 'id': 647, 'day': 0, 'name': u'Tucson Inn'}"", ""{'address': '1200 E University Blvd, Tucson, AZ 85719, USA', 'id': 644, 'day': 0, 'name': u'University of Arizona'}"", ""{'address': '1200 E University Blvd, Tucson, AZ 85719, USA', 'id': 646, 'day': 0, 'name': u'Old Main'}"", ""{'address': '311-317 E Congress St, Tucson, AZ 85701, USA', 'id': 642, 'day': 0, 'name': u'Hotel Congress'}"", ""{'address': '2-20 S Stone Ave, Tucson, AZ 85701, USA', 'id': 640, 'day': 0, 'name': u'Downtown Tucson'}"", ""{'address': '141 S Stone Ave, Tucson, AZ 85701, USA', 'id': 643, 'day': 0, 'name': u'St. Augustine Cathedral'}"", ""{'address': '6000 E Valencia Rd, Tucson, AZ 85756, USA', 'id': 641, 'day': 1, 'name': u'Pima Air & Space Museum'}"", ""{'address': '6000 E Valencia Rd, Tucson, AZ 85756, USA', 'id': 653, 'day': 1, 'name': u'Boeing YC-14'}"", ""{'address': '5500 E Valencia Rd, Tucson, AZ 85756, USA', 'id': 657, 'day': 1, 'name': u'Lockheed L-049 Constellation'}"", ""{'address': '5500 E Valencia Rd, Tucson, AZ 85756, USA', 'id': 659, 'day': 1, 'name': u'Convair B-36J Peacemaker'}"", ""{'address': '6547-6599 E Tanque Verde Rd, Tucson, AZ 85715, USA', 'id': 652, 'day': 1, 'name': u'Trail Dust Town'}"", ""{'address': '5500-5944 E Valencia Rd, Tucson, AZ 85756, USA', 'id': 655, 'day': 1, 'name': u'Convair B-58A Hustler'}""]",2.0
3,gordon_lee01,ARIZONA-PINAL-1-1,['ARIZONA-PINAL-1-1-0'],True,PINAL,Arizona,"[""{'address': '1201 N Galvin Pkwy, Phoenix, AZ 85008, USA', 'id': 5190, 'day': 0, 'name': u'Desert Botanical Garden'}"", ""{'address': 'Ranger Office Loop Trail, Phoenix, AZ 85008, USA', 'id': 5195, 'day': 0, 'name': u'Papago Park'}"", ""{'address': '455 N Galvin Pkwy, Phoenix, AZ 85008, USA', 'id': 5203, 'day': 0, 'name': u'Phoenix Zoo'}"", ""{'address': '1-49 W Rio Salado Pkwy, Tempe, AZ 85281, USA', 'id': 5193, 'day': 0, 'name': u'Tempe Town Lake'}""]",1.0
